	Endothelial cells	Fibroblasts	Smooth muscle cells	Tumor-Like	tB cells	tMast cells	tMoMacDC	tNK cells	tNeutrophils	tPlasma cells	tRBC	tT cells	tpDC
GOLGB1	0.0001691947	0.0002131489	0.00017432038	0.00028315125	0.0001882741	0.00026797148	0.00013014572	0.00031403435	0.00017373836	0.0004066895	8.105172e-08	0.0002662754	0.00014086494
PPHLN1	0.00022773875	0.00018432924	0.00022298581	0.00033243158	0.0003746838	0.00041982383	0.000253228	0.0005448071	0.00020175008	0.0003516549	6.800743e-05	0.0004362176	0.000471806
YIPF5	0.0004201093	0.00047872675	0.00048199846	0.0004067983	0.00020407293	0.00040672946	0.00042173394	0.00029521142	7.55867e-05	0.00093734614	8.111141e-08	0.0006300636	0.0003391017
TAF13	0.00031544574	0.00032792205	0.00030574607	0.00026757803	0.00034888255	0.00030656668	0.00034240982	0.00062673556	0.0006535223	0.00020120252	8.1182606e-08	6.0609356e-05	0.00033608667
FXR1	0.00023647309	0.00015555926	0.00015406513	0.00036695087	0.00016046166	0.00027862328	0.00016896351	0.00019822105	4.1564217e-05	0.00018644515	8.178781e-08	0.00022642611	0.00024120598
TARS	0.00013246464	0.00013955211	0.00018675813	0.00039111607	0.00012175229	0.00014431347	9.795502e-05	0.00012055398	3.3794953e-05	0.00020403072	8.192161e-08	0.00011757222	0.00013512038
MAF1	0.0006557497	0.00073383155	0.0008384953	0.0011047963	0.0007054486	0.0005295109	0.0005982919	0.0009904519	0.0003089413	0.000460537	0.0002913125	0.00076808647	0.00078470085
PAM	0.0003258782	0.00045615053	0.00022074665	0.00023241474	8.250746e-08	3.0224626e-05	1.6748503e-05	3.9008577e-05	1.5202751e-05	8.796583e-05	8.233249e-08	8.386054e-05	8.130487e-08
MAL2	8.1174555e-08	8.165579e-08	8.1326895e-08	17.162918	0.12315266	8.17521e-08	8.126549e-08	8.130627e-08	0.20957616	8.230062e-08	8.2031846e-08	8.138121e-08	8.2149754e-08
BIRC6	0.00022546152	0.00014932157	0.00019805007	0.00022711116	0.00031296178	0.00019802268	0.00018098646	0.00040190044	0.000104499806	0.00012511465	8.127154e-08	0.00036152595	0.0002755245
SLC35E1	0.0002764553	0.00033977022	0.00024103654	0.0006896469	0.00039501133	0.0009185436	0.0004579789	0.0007029489	0.0007006798	0.00050860347	8.179811e-08	0.0009406871	0.0009916872
LTBP2	1.517148e-05	0.00025577273	7.6138764e-05	2.5799857e-06	8.114855e-08	2.0220768e-06	2.6321663e-06	8.131542e-08	8.1652985e-08	8.1580446e-08	8.144518e-08	8.125325e-08	8.1230006e-08
KLHL24	0.00020159603	0.00015889059	0.0001742961	0.00024207374	0.00050631206	0.00021839746	0.00016408671	0.0003597389	0.00017696634	0.0003656746	8.1722945e-08	0.0003647179	0.00013613656
NABP1	9.795586e-05	9.120799e-05	7.296817e-05	0.00015432319	0.0003076983	0.00037509005	0.00038829245	0.00018826908	0.0008999858	0.0001441362	8.157687e-08	0.0003690921	7.768077e-05
ARRDC3	0.0006287947	0.00024188177	0.00014213278	0.00015432495	0.00013432435	0.00020292724	0.00016916486	0.0002328151	0.00020632864	0.00017876114	8.234945e-08	0.00020312547	0.00015643562
PSMD4	0.0001446058	9.9582365e-05	0.00018154999	0.00024600665	7.4505275e-05	0.00016613936	0.0001607266	0.00014949382	0.00015563748	0.00011141628	8.175693e-08	6.333983e-05	0.00017039286
TTYH3	0.00015858375	0.00015712575	4.653455e-05	7.568414e-05	5.9172646e-05	0.00011751909	0.0005096733	5.3549003e-05	8.17535e-08	0.00018686002	8.171468e-08	3.3917127e-05	0.00016104126
ACKR1	0.00015967434	9.3449074e-07	3.822268e-06	8.17822e-08	2.1162805e-06	8.1696136e-08	8.174305e-08	8.1820424e-08	8.191802e-08	1.8750051e-06	8.2121076e-08	8.1922394e-08	8.162231e-08
BUB3	0.00023665425	0.00016145073	0.00029107425	0.000313779	0.00026946637	0.00021957036	0.00019664748	0.0005795526	8.245303e-08	0.00026232548	8.236328e-08	0.00052040885	0.00024429432
EPRS	0.00022168872	0.00016577111	0.00020635973	0.00041536835	0.00014626226	0.0001784641	0.00015233949	0.0002574776	6.176473e-05	0.00030301584	8.19735e-08	0.00011160332	0.00015687839
SLC15A4	6.833229e-05	0.00016575736	0.0002819058	0.00011017451	0.000362949	7.020396e-05	0.00013404184	0.00039980045	0.0006125224	6.9339396e-05	8.172326e-08	9.042147e-05	0.0027845018
DLC1	0.0008191264	0.00015006069	0.00033375158	6.0705956e-05	8.795382e-06	0.00026451028	1.9721132e-05	8.158573e-08	8.124782e-08	7.81255e-06	8.112069e-08	1.0156857e-05	1.2579882e-05
NOLC1	0.0003821507	0.00034381432	0.0002860959	0.00037621023	0.00030356474	0.00020506252	0.00016519449	0.0004257191	5.5596192e-05	0.00042113021	8.1599744e-08	0.00029102346	0.00039279147
SSB	0.00029716492	0.0002640151	0.00036256574	0.0004109935	0.00035909805	0.0003572327	0.00031779456	0.0002854675	5.42647e-05	0.00013714668	8.146911e-08	0.0002577613	0.0001664821
HTRA1	0.00020418232	0.00028390472	7.3265e-05	2.3042916e-05	8.10712e-08	8.200353e-08	1.5472007e-05	8.200697e-08	8.216761e-08	8.1043524e-08	8.139129e-08	1.7050272e-05	3.5055477e-06
VAMP5	0.00037658188	0.0001028934	8.532475e-05	8.401326e-05	5.879685e-06	3.3617966e-05	6.156021e-05	5.1193747e-05	1.9783087e-05	4.15265e-05	8.220617e-08	2.0085521e-05	3.362002e-05
PCNX4	0.00018762083	0.00020046924	0.0002470068	0.00016129008	0.00036088948	0.0004492307	0.00023955472	0.00021641844	6.89929e-05	0.00011426775	8.252021e-08	0.00032653887	0.00036089568
TNRC6A	0.0009169309	0.0010252285	0.00093491585	0.0005926695	0.0010595119	0.0008379692	0.00069803756	0.0006475526	0.00034848752	0.001066382	8.249613e-08	0.0012007335	0.0008546936
NDUFA5	0.00025966362	0.0003492916	0.0003390741	0.00031376912	0.00029020713	0.00025763403	0.00024408709	0.00040639236	8.190162e-08	0.00027540445	8.127184e-08	0.00036321435	0.00022828166
PODXL	0.00061515527	3.8702196e-06	8.111095e-08	1.417991e-05	4.376078e-06	4.9478936e-06	3.2195696e-06	4.7861104e-06	8.136289e-08	1.5565616e-05	8.198961e-08	8.114035e-08	3.1443137e-06
HPGDS	8.1164806e-08	8.132085e-08	8.124178e-08	8.208256e-08	8.1941614e-08	1.8950213	0.009649293	8.1606586e-08	8.108156e-08	8.1250306e-08	8.146212e-08	8.1690835e-08	8.1847894e-08
PIGN	0.0007781325	0.00064727827	0.00072883646	0.0011498415	0.0005598826	0.0013016649	0.0008733974	0.0012689197	0.0006364586	0.00076146657	8.213894e-08	0.0011705394	0.0013975147
FURIN	0.00022989712	9.124906e-05	0.00011580485	0.00029711646	3.112575e-05	0.00013754141	0.00023095685	0.00029276358	0.00016331399	9.352607e-05	8.7201515e-05	0.00013601445	0.00013318827
HCST	4.8422622e-05	1.8060404e-05	8.117688e-08	4.857286e-06	0.00013563987	0.00023676122	0.0004665668	0.0011997852	0.00020889495	3.577975e-05	8.11549e-08	0.00071359763	0.00039510362
COPB1	0.00027803704	0.00039123412	0.00039072378	0.00046002705	0.00045630627	0.0005030957	0.0003822314	0.0004829044	0.00019089125	0.00040805404	8.2004e-08	0.00062556495	0.0003082301
ATRAID	0.00080213783	0.00066473405	0.0008940976	0.0007505333	0.00023448924	0.0005184811	0.00054934656	0.0005447204	0.00011806805	0.0016465278	8.1062694e-08	0.00022527091	0.00050145027
RSF1	0.0003217035	0.00018265563	0.00023797397	0.00023161585	0.00023740802	0.0002645158	0.00016779236	0.00023770658	0.00018821988	0.0001832645	8.253548e-08	0.00024154341	0.00013723015
HELZ	0.00025343915	0.00031954568	0.00029099602	0.0001746613	0.00040254995	0.00024860346	0.00028232814	0.0009880818	0.00012529948	0.0003898974	8.112611e-08	0.00046975832	0.00029738658
HEXA	0.0003426303	0.00029216066	0.00027181508	0.00029274824	0.00029442203	0.00014702717	0.0008903728	0.00020980164	0.0001551788	0.00018143437	8.126565e-08	0.00015214509	0.00021669889
FNBP4	0.00017439651	0.00012370298	0.00012164749	0.00019018757	0.00033544365	0.00014332493	0.00010376615	0.00025453873	5.14505e-05	0.0001414211	8.128627e-08	0.00018174954	0.00031055656
MAP4	0.0006638259	0.00074099284	0.00048796387	0.00031794974	0.0002344671	0.000251232	0.00030970402	0.00032954325	6.6476394e-05	8.502292e-05	8.1610324e-08	0.00024962702	0.00023690643
TPM2	4.982845e-05	0.00032773762	0.0009195191	3.4411438e-05	8.240539e-08	8.1509675e-08	8.1824325e-08	8.357193e-06	1.3008825e-05	8.189505e-08	8.1347224e-08	8.195615e-08	0.00013763944
TNIP1	0.0006080657	0.0005522176	0.00043547087	0.00034353856	0.0004807762	0.00055388804	0.00027114744	0.000624573	0.0011851365	0.00056179095	0.00020527361	0.00064034556	0.00052734755
CHD3	0.00013684946	0.00024174573	0.00012278651	0.00018176393	3.5330046e-05	0.00018075432	6.68611e-05	0.00016010966	4.4086748e-05	1.5142167e-05	8.2468596e-08	0.00021386635	0.0001488825
RER1	0.00045152247	0.00064388517	0.0006743866	0.0007495748	0.00025678665	0.0005626036	0.00046726014	0.0003106872	0.00044502362	0.0011340607	8.242724e-08	0.00030171408	0.00037865815
CAND1	0.000234953	0.00028039323	0.00030377263	0.00028832737	0.00017982732	0.0001530289	0.00013406227	0.0002587081	2.0278529e-05	0.00016948633	8.142996e-08	0.00025941784	0.00014087501
FAM107A	0.0005234368	6.8135487e-06	1.3985257e-05	8.1000714e-08	8.1626204e-08	2.1827216e-06	8.145823e-08	8.150843e-08	8.1949274e-08	8.24741e-08	8.256587e-08	8.234035e-08	8.2383075e-08
ACAP2	0.00046255998	0.0002345295	0.00022862694	0.00028726808	0.0003566383	0.00041224802	0.00036424975	0.00029578002	0.0006163185	0.000142275	8.1459014e-08	0.0002853219	0.0003092198
ZFHX3	0.0002716114	0.00041667718	0.0009721364	0.00024125155	6.780662e-05	0.00017466697	0.00025114193	0.00010385921	6.937828e-05	1.20221885e-05	8.173385e-08	3.13083e-05	8.781605e-05
TSTD1	5.736826e-06	3.7602579e-06	2.2115513e-05	0.00036414195	0.00018652693	0.00015759438	6.0316157e-05	0.00016330699	4.2670792e-05	0.00018153338	8.235699e-08	0.000117937845	0.00013653023
VASP	0.00041959653	0.00011720292	0.0003846233	0.0002994944	0.0006171902	0.00048348718	0.0007411246	0.0005056	0.0027845814	0.00012803079	8.117146e-08	0.00036177647	0.00020158259
EPB41L2	0.00026486613	0.00024024145	0.00026617383	5.2948886e-05	6.8937857e-06	0.00012045481	7.984641e-05	1.505725e-05	8.249251e-08	1.2224361e-05	8.148543e-08	1.5935639e-05	2.473387e-05
BACE2	0.00016284015	0.00011669871	0.0001308144	0.0001502858	3.0494752e-05	0.0005576278	5.5836986e-06	8.225213e-08	8.225558e-08	6.714942e-06	8.1663885e-08	3.5316036e-05	5.4091047e-06
GNPTAB	0.00013115027	9.6980184e-05	6.8900394e-05	0.00011652056	0.00034518787	0.0007883351	0.00023295991	0.0003748126	4.328826e-05	8.0442165e-05	5.0965777e-05	0.00023669147	0.00015249748
KRT10	0.0001885988	0.00028774177	0.0003141829	0.0003169291	0.00024432156	0.00017012774	0.00011402251	0.00017337459	4.5097015e-05	0.0006420465	8.217984e-08	0.00021171755	0.00012676888
RPRD2	0.00016195666	0.000118658136	0.0001427937	0.00019591492	0.00023742522	0.00020058855	8.4479725e-05	0.00020801832	7.9559635e-05	0.00014840961	8.133093e-08	0.0001190158	0.00014275775
LONP2	0.00054479466	0.0003778052	0.0002687089	0.0003859565	0.00034196657	0.0003505475	0.00027934767	0.0003445764	0.0002586874	0.00041858037	7.590807e-05	0.00035754076	0.0002825746
PPP2CB	0.00051679095	0.00033163853	0.0004829242	0.00029407523	0.00022517276	0.00029876822	0.000187501	0.000117044096	0.00010253275	0.00022839119	8.230125e-08	0.00014449016	0.00021283327
LHFPL6	0.0003861928	0.00018973759	0.0010283296	2.765762e-06	8.129014e-08	4.373587e-06	2.821116e-06	8.125061e-08	8.139269e-08	1.3564317e-05	8.210228e-08	8.883381e-06	1.6403492e-05
CSF1	5.6295794e-05	5.1711453e-05	6.975277e-05	3.8824337e-06	5.4765674e-06	0.00046498512	1.8088913e-05	6.2457315e-05	6.452922e-05	8.223817e-08	2.1346788e-05	3.7061993e-05	7.5950024e-06
YTHDF2	0.000573738	0.00033939318	0.0003618015	0.00058236637	0.0006230586	0.00032070992	0.00032953036	0.0007408699	0.00012062171	0.0004182582	9.4470866e-05	0.0007058937	0.00044785257
FGFR1	0.00048838113	0.00077662524	0.00039186227	0.00024416274	0.00012806266	0.00034050352	8.2497965e-05	0.00012093477	0.00016173595	0.00012608855	8.1521335e-08	0.00013660785	0.000103685736
PDE7A	5.0331495e-05	0.000116129646	3.9184593e-05	6.0922164e-05	0.000727504	0.00013913155	0.00014047232	0.0010191143	9.9180535e-05	0.000107811866	8.10831e-08	0.00067843177	0.0007985956
VAMP3	0.0011166758	0.0005573536	0.00060305453	0.0006720889	8.993918e-05	0.00058941054	0.0008692308	0.00038484854	0.00051832	0.00040618278	8.2039826e-08	0.00020728272	0.00023630515
TRAPPC1	0.0016857733	0.001159117	0.0017572016	0.0013140509	0.0015575388	0.0016770613	0.0015682426	0.0021583766	0.0018534552	0.0012708051	8.120135e-08	0.001868688	0.0021626903
SMARCE1	0.001049728	0.0005523498	0.0007524371	0.00088759663	0.00059769757	0.0006408855	0.0004291602	0.0007851465	5.295161e-05	0.00035351503	8.228147e-08	0.00032110862	0.00040089295
NFKB2	0.00015103447	0.00015251173	0.00014769439	0.0001151191	0.00045829994	0.0011118207	0.00035254576	0.0003705557	0.00081465614	0.00035521312	8.255752e-08	0.0005800526	0.0006287737
ISLR	2.7130566e-06	0.0003311519	2.4443174e-05	1.3961658e-06	8.209727e-08	8.1392386e-08	8.2203194e-08	8.1418776e-08	8.1419394e-08	3.450979e-06	8.1894115e-08	8.197397e-08	8.121157e-08
GDI1	0.0009959012	0.0007107529	0.0013905194	0.00097632647	0.00026206998	0.00078572007	0.0005240098	0.00055142137	0.0006662701	0.00063205714	8.252933e-08	0.0007796331	0.00052298664
SDF2L1	9.243827e-05	6.301935e-05	5.3666074e-05	0.0002550944	9.720846e-06	0.00010008342	9.645253e-05	8.4663436e-05	1.6566502e-05	0.0010713259	8.154156e-08	5.6029872e-05	4.9662227e-05
EP300	0.00033277157	0.00030380217	0.0004428619	0.00041406407	0.0005009215	0.00037386708	0.00037787494	0.0005190568	0.000530517	0.000315256	8.147688e-08	0.0006187409	0.00043141234
HDAC7	0.0005783705	0.00025911076	0.00024194659	0.00015818382	0.00011197494	8.465448e-05	4.6510995e-05	8.9399524e-05	0.00019195967	0.00013324569	8.110476e-08	0.0001876373	3.609075e-05
RNF19A	0.00011911504	7.712238e-05	7.164183e-05	0.0001630056	0.00016946049	0.00011460353	3.828424e-05	0.0003920798	5.702742e-05	6.130595e-05	8.244469e-08	0.0005383657	8.4163374e-05
PPP1R14B	0.00024591378	0.0001546672	0.0002764408	0.0007402409	0.00032968435	0.00012912734	0.00015606178	0.00020611823	3.568876e-05	7.4270174e-05	8.135622e-08	0.00022678697	0.0018394514
PARP9	0.00015789189	4.1609943e-05	8.553282e-05	0.00012760212	6.379977e-05	6.6659675e-05	0.00011408744	6.8416724e-05	0.00012863203	8.332492e-05	8.232464e-08	5.0460676e-05	5.5390326e-05
DAAM1	0.00029105565	0.0001471742	0.00024053646	0.00015379049	0.00020782839	4.201691e-05	4.583855e-05	0.00010735778	1.3745858e-05	7.1480026e-05	8.1291226e-08	5.6464196e-05	0.00013572643
CYTH2	0.00035911828	0.00028605526	0.00044223235	0.0005362788	0.00035552637	0.00036251577	0.0003304756	0.00019272506	0.00016547118	0.00034059997	8.11583e-08	0.00027520704	0.00042256634
FLT1	0.00095329614	1.7391283e-05	2.9507399e-05	1.4086223e-05	6.558097e-06	7.3814067e-06	7.112786e-05	1.4352532e-05	2.2373213e-05	5.8287405e-06	8.125278e-08	7.6049605e-06	9.4167735e-06
KLHL5	0.0005501348	0.00018519274	0.00015274329	0.00023796762	0.00053419673	0.00055762037	0.00028896314	0.00022867076	0.00043381072	0.0002584071	8.160488e-08	0.0002176183	0.00019721274
CSNK2B	0.00024916805	0.00028616	0.0002812142	0.00033620154	0.0002654413	0.0003816815	0.00038013412	0.00035783186	0.00042685185	0.000320418	8.190364e-08	0.00024465195	0.0003634775
KRT16	8.132193e-08	8.119871e-08	8.141893e-08	1.3714107e-05	8.1501746e-08	8.154264e-08	4.3786142e-07	8.154809e-08	8.122613e-08	8.176925e-08	8.1106464e-08	1.3806003e-06	8.1652054e-08
ITGA5	0.001639977	0.00033242494	0.00019758168	4.956391e-05	8.134412e-08	7.2172865e-05	0.00035465538	0.00021041655	0.0003479253	8.138323e-08	8.203951e-08	0.00010932102	8.158589e-08
DERL1	0.0005734463	0.00044346802	0.0004042373	0.00057638914	0.00044031738	0.0005288298	0.00033939755	0.00053623796	0.00010277906	0.0022047549	8.2454754e-08	0.0007085032	0.0005136156
CPNE1	0.00047303908	0.00048146865	0.00051481725	0.00077152543	0.0006377876	0.0005249742	0.0003338117	0.0013961742	0.0004446419	0.00084736635	8.244312e-08	0.00088826823	0.00093115505
CCT7	0.00062322314	0.0003880752	0.00061122066	0.000742287	0.00042692595	0.00024048463	0.0003058172	0.00051402074	4.0529983e-05	0.00040404443	8.208913e-08	0.00030194464	0.0005242924
ESYT1	0.000256676	0.000105180254	0.00016104402	0.00015171827	0.00016299784	0.00056033325	0.00020236088	0.00038719532	8.118338e-08	0.00010857216	8.136863e-08	0.000267042	0.00016230886
PSMD13	0.00034267973	0.00026429648	0.000314593	0.00032982492	0.0001240407	0.00019857369	0.00022245891	0.000260365	0.00011525004	0.00012213673	8.127355e-08	0.00024580758	0.00015231538
GNB5	0.00033410563	0.00031834017	0.00032686035	0.00038816046	0.000650841	0.0005177453	0.00041489676	0.00020452256	0.00010654492	0.00031243224	8.248008e-08	0.00027002738	0.00062387914
SRP54	0.00010883494	0.00013045078	0.00017886447	0.00029945557	0.00017260009	0.00021935043	0.0001171446	0.0002475378	0.0002012129	0.0005044514	8.202371e-08	0.00023024571	0.00013827682
CRELD2	0.00018285132	0.00010070687	0.00014916912	0.00024980446	2.38373e-05	0.0001085588	0.00014783516	0.00013397422	6.093268e-05	0.0010973681	8.223409e-08	0.00019726598	0.00012779719
CD7	1.20493105e-05	7.319035e-06	7.4132017e-06	1.1901745e-05	2.4648605e-05	2.4073634e-05	3.0732633e-06	0.0017141129	1.40324855e-05	2.9660903e-05	8.119484e-08	0.0005918691	5.459446e-05
CCND3	0.0012487259	0.00028056308	0.00028515165	0.00039389165	0.0006691518	0.0005552604	0.0003421753	0.0014061442	0.00076670054	0.00019813619	8.11857e-08	0.001277797	0.0011409725
PHB	0.00037073452	0.00025104426	0.0002906735	0.00036718432	0.00017406372	0.00018444424	0.00024792828	0.00030370484	8.137267e-08	0.00027932873	8.2415134e-08	0.00020808895	0.00055262836
ASPN	2.4951714e-05	0.00013669243	0.00019763783	8.2083645e-08	8.14545e-08	5.549865e-06	1.2070775e-06	8.188881e-08	8.166217e-08	8.162589e-08	8.213768e-08	8.1448135e-08	4.702046e-06
TWSG1	9.6477364e-05	0.0003029471	0.0002368258	0.00010977326	2.9970435e-05	0.00014767595	7.549125e-05	1.6396092e-05	3.8885853e-05	6.2528175e-05	8.109439e-08	8.686069e-06	4.5290402e-05
SDS	8.1299596e-08	3.1453574e-06	8.20536e-08	2.5843099e-06	8.120321e-08	4.068356e-06	9.976667e-05	8.217451e-08	1.2211241e-05	2.1200399e-06	8.116976e-08	8.106223e-08	5.1247707e-06
SWAP70	0.00068550225	0.00012259277	0.00018619516	0.00023928464	0.00070331723	0.00074743986	0.0002858851	8.9223984e-05	2.7595457e-05	5.7248486e-05	8.138276e-08	8.231726e-08	0.0001271614
NSD3	0.0003071302	0.0001698175	0.00041555276	0.0003277873	0.0005684536	0.00028880502	0.00023282599	0.0003418329	0.00015394471	0.00049715413	8.145917e-08	0.0006733947	0.00036017154
SLC25A36	0.00012317611	0.00010561595	0.00015380706	0.00017554997	8.923556e-05	0.00010922765	4.1624313e-05	0.00015750123	3.7277514e-05	8.648441e-05	2.9092795e-05	0.000111387795	0.00010068507
CCT8	0.00017136779	0.00014077363	0.0003093829	0.00032279582	0.00029355413	0.00020142905	0.00022131846	0.00027290426	8.924288e-05	0.00026672136	8.143664e-08	0.00017514314	0.00020884036
RND3	1.118693e-05	0.00013240504	9.031244e-05	0.00012177505	8.234679e-08	2.228977e-06	1.0815875e-05	8.219833e-08	8.1129976e-08	8.111559e-08	8.250604e-08	8.1350166e-08	8.205845e-08
SFT2D1	0.00020231515	0.00016773555	9.483255e-05	0.00031758615	0.00025712454	0.0005134019	0.00039344424	0.00028741223	0.0006544916	0.0005075997	8.131681e-08	0.00012592656	0.00043112016
CBX6	0.00022832716	0.00046577048	0.00058298046	0.0002115462	0.0001714971	5.8437625e-05	0.00012646195	0.000142753	7.3130555e-05	0.00011398847	5.9751266e-05	0.00015358414	0.000622653
NSMCE3	7.810448e-05	5.7620116e-05	9.299388e-05	6.4946e-05	0.00035504447	0.000134241	4.201763e-05	0.00043168597	8.162013e-08	0.00012199845	8.208819e-08	0.00041036482	0.00064815825
CAPN1	0.00025075095	0.00026230747	0.0002365031	0.00080455164	0.00014619937	0.0002540324	0.00031209816	0.00036949792	6.0948252e-05	0.0002860367	8.188693e-08	0.00014678063	0.00015359117
APOL1	0.00025586592	0.00015038115	0.00010801748	0.0002129553	1.4154821e-05	4.9080194e-05	6.213361e-05	5.4015014e-05	4.808073e-05	5.6904e-05	5.6738943e-05	2.4416287e-05	3.0353427e-05
NCOA1	0.00035572	0.00018820642	0.00028267538	0.00022051018	0.00021439746	0.00024352492	0.00015594588	0.0004006604	0.00021376606	0.00013274081	8.143571e-08	0.00038239217	0.00035788064
GGNBP2	0.00028865304	0.00021460059	0.00023034982	0.00032336573	0.00033730746	0.00026365134	0.0002469418	0.0004621782	0.00015861807	0.00021980332	8.157531e-08	0.0002552377	0.00035804755
KPNA6	0.00033193684	0.00017054063	0.00037753605	0.00038690196	0.00025364515	0.00029738378	0.00021390858	0.00021738994	4.9616025e-05	0.00013066753	8.1237445e-08	0.00021213607	0.00027447482
TLE3	0.00012686902	0.00012053387	0.00011235328	0.0001301646	0.00043816955	0.0002822073	0.0001849386	0.0002838763	0.0009179038	0.0001942572	8.132519e-08	0.0002553278	0.00018831414
CXCL1	1.4416885e-05	2.503232e-05	4.76636e-06	3.1724845e-05	8.130286e-08	1.4516332e-06	2.4380526e-05	8.2294974e-08	0.00019818607	8.1335585e-08	8.127619e-08	2.9777832e-06	8.1126885e-08
HMGN3	0.00016442472	0.00019494176	0.00012205884	0.0003595064	9.640747e-05	0.00017902009	0.0001883567	0.00018348746	8.110027e-08	0.00024479194	8.110197e-08	0.00012554598	0.0002446349
